[55831],0.015870863281942583
[55831, 55835],0.027533570362301012
[55831, 55863],0.01029815738078314
[55831, 55871],0.016041746000051222
[55831, 55887],0.014178863398302419
[55831, 56769],0.010158077889551363
[55831, 55843],0.01246558334794665
[55295, 55831],0.011235702676635121
[55831, 55875],0.015578946859262314
[55831, 55859],0.01893135835351226
[55831, 55883],0.010699389507735267
[56225],0.01268462697273026
[55991],0.01139702697163419
[56765],0.012069629551983605
[55863],0.011876493400837781
[55863, 55875],0.015578946859262314
[55835, 55863],0.011444164510350838
[55863, 55883],0.010699389507735267
[55863, 55871],0.023823178659737015
[55843, 55863],0.01246558334794665
[55859, 55863],0.02032193426716572
[55863, 55879],0.010928712983459217
[55863, 253749],0.014822020856990312
[55879],0.010928712983459217
[55875, 55879],0.015578946859262314
[55871, 55879],0.01927238338826311
[55859, 55879],0.017014563762255287
[55879, 55883],0.010699389507735267
[55843, 55879],0.01246558334794665
[55879, 253749],0.010363023567505151
[55835],0.027533570362301012
[55835, 55875],0.010776451919353048
[55351, 55835],0.010858940290834816
[55835, 55887],0.01307486390113992
[55835, 55883],0.012505658852019902
[55835, 55871],0.010482725093415399
[55835, 55843],0.010793808001643345
[55323],0.0364732881114988
[55323, 55327],0.025068219527477658
[86879],0.013667889202157581
[78719],0.011359451396148863
[222371],0.014850721312024289
[88427],0.01182306375443723
[87059],0.012691121678240574
[84187],0.012293694686316813
[84183],0.011517491357168428
[84603],0.01836055562147419
[222643],0.021517412694361457
[56041, 222643],0.016245625946727158
[90157],0.013645758164648877
[78791],0.012996394535267557
[198429],0.016362863683737454
[87335],0.012646966861725789
[222659],0.014633743022844257
[82963],0.014862332644616089
[78419],0.010010155271005485
[81583],0.016393085619243894
[87351],0.012752216334942161
[82815],0.013068513180723981
[82819],0.010526628265664853
[55755],0.011907367549091816
[83479],0.019462005782737997
[222687],0.012417694736383511
[89717],0.014579569408480665
[86055],0.011143507976085569
[84387],0.02282879761824802
[84335],0.02016956279636947
[79059],0.010008958746204095
[55955],0.018331123044836313
[89725],0.010931862613323006
[83235],0.011527856066924986
[55387],0.01571085610979117
[55319, 55323, 55387],0.012947308439118807
[55267, 55367, 55387],0.01045988050497937
[55319, 55367, 55387],0.010246782257426031
[55323, 55367, 55387],0.01027012192774772
[55267, 55319, 55387],0.011380246438426464
[55267, 55323, 55387],0.010841085663898497
[55315, 55323, 55387],0.011437573431386149
[55307, 55387],0.011693454435876865
[55347, 55387],0.011444240678964372
[55387, 305409],0.014889265108146383
[82031],0.01704235351271788
[83515],0.012235291962178724
[82543],0.019559002343466324
[55335],0.012388495213821406
[55271, 55315, 55335],0.01088606004166998
[55271, 55323, 55335],0.012388495213821406
[55307, 55335],0.011693454435876865
[55271, 55295, 55335],0.012388495213821406
[55295, 55335, 55343],0.011171743826386533
[55335, 55339, 55343],0.012388495213821406
[55307],0.011693454435876865
[55307, 55319, 55339],0.010380989794047628
[55271, 55307, 55323],0.010888989770326152
[55283, 55307, 55323],0.010990406746431208
[55287, 55307, 55351],0.010641337208136552
[55287, 55307, 55315],0.010022129054548344
[55275, 55307],0.011495328262124647
[55307, 55347],0.011444240678964372
[55307, 305409],0.010410643546919134
[82691],0.014852339894952335
[84903],0.010993986406328649
[55927],0.015701645728682722
[55651],0.013541933341378501
[83975],0.020347006700057207
[83935],0.01604033917641023
[55491],0.029084378083436998
[83015],0.02271824790385877
[81275],0.011992664889548511
[81199],0.013485579376261516
[79047],0.010519492910012673
[81927],0.017050085569845535
[222895],0.012138040021481153
[85207],0.010128021896362012
[55811],0.01554572741278143
[56073],0.010373788618454352
[56297],0.012472644145483925
[78739],0.014663616728461733
[84807],0.012132932590799086
[84735],0.021314055426326667
[84495],0.010224708091874288
[88695],0.011570498805930255
[86223],0.01167072189700748
[83371],0.010177696705550616
[84027],0.01648165813569352
[78659],0.018609508374773594
[85223],0.014978398767671786
[85639],0.0387104598582354
[81663],0.010984059448023874
[78107],0.01211720380477138
[85855],0.010412842104317293
[82807],0.012673971139096818
[78903],0.020078667603198132
[80383],0.01100803456456499
[81039],0.014392410362149985
[84835],0.031011846070433315
[56023],0.024688277084438562
[56023, 222643],0.01131758801026259
[78407],0.016443503126577604
[81983],0.01850582410311918
[55371],0.014196618229587826
[85939],0.013321246421576824
[85903],0.011575280382706658
[88179],0.013751708531048512
[85055],0.010869661794193112
[229179],0.01148536258381367
[80847],0.011797301851473997
[83471],0.011671312335237114
[79511],0.011090769689594479
[222911],0.014431612346389244
[89785],0.0124882036937534
[83395],0.012769562926020814
[78931],0.010360625467594864
[198433],0.027219579605195412
[55655],0.011031663576040716
[89093],0.010991705784653234
[89877],0.02237456298166161
[55507],0.014316105178384018
[85051],0.015047243504408067
[81087],0.011965905334636928
[86387],0.011363698043621244
[86839],0.026203307779462802
[83883],0.011446013419869158
[82115],0.015238009617602783
[85247],0.016274324674511904
[83311],0.010609891532150225
[83299],0.014984140980936249
[83611],0.013965680840954127
[78035],0.02870800637078272
[83967],0.015602647254732113
[83999],0.010651351045067932
[55623],0.013244833689786593
[78091],0.013238199984790183
[85355],0.0215117748854433
[83887],0.017798412783113723
[83443],0.016554846415579312
[87215],0.025244165914835685
[86407],0.011989015596001858
[228847],0.010456483575056045
[83347],0.010533088180860909
[84107],0.015785053407406744
[228719],0.011321619498536873
[86203],0.012838315572531242
[88933],0.016154566389231025
[83027],0.010853363354621337
[89249],0.011801579948792251
[85931],0.034645741718715435
[82111],0.012758080538996618
[81095],0.01505564993816935
[223003],0.014917410885800012
[79571],0.010324212679615925
[80919],0.015443819231321793
[89741],0.015859411150901746
[198413],0.017303406393619342
[223063],0.012557067747156595
[82647],0.017027085152144846
[87023],0.010780781471065001
[86591],0.020770280107563682
[85191],0.011418208853071937
[228967],0.02521886020994747
[88147],0.026301084215620954
[89949],0.024722959955721373
[88961],0.011034139571183432
[80407],0.011014972318367103
[84915],0.014899031485775687
[82503],0.017107483311119043
[87623],0.018316841073175754
[198425],0.012754293082125024
[56713],0.016301544326108176
[83147],0.01624342692951605
[89533],0.011488641783665529
[56133],0.011688928115345096
[88439],0.020788357074274646
[89621],0.010660173869132684
[83555],0.011795979978294572
[79367],0.04532963975522684
[86347],0.020638195086594247
[229079],0.012515303837727376
[86379],0.010408584280665076
[80911],0.021159945150036975
[85395],0.026000899579440646
[82011],0.011920763986547962
[222683],0.0362255559691898
[89837],0.01031427871350432
[80151],0.01354841109002099
[84139],0.012582498873834263
[81267],0.011144332941567464
[85379],0.015108681972631197
[85215],0.011009754042692851
[79543],0.010057921649396914
[82591],0.01814760540063544
[222887],0.012046808715429552
[78191],0.015456888085871201
[89001],0.012863988788809648
[79103],0.0127976581715032
[79419],0.02071114706530266
[87439],0.014443179344718256
[222987],0.014186094462950648
[87115],0.012419771847471959
[198401],0.01357335936829893
[80935],0.012139177451241774
[89089],0.010491786338184726
[87451],0.014308608645319857
[87007],0.019264164081655873
[89157],0.0296500028323156
[86491],0.0105346791433807
[86447],0.03159346994826139
[229011],0.012029432058324085
[80051],0.016644479148504854
[222983],0.010183621608043905
[79335],0.013204228443289345
[86703],0.010774918166404631
[84147],0.010520232334512979
[89349],0.013121701201093284
[229171],0.013214920593730665
[82863],0.021091955862720353
[79715],0.030618437216815047
[86619],0.01469975592241619
[87643],0.010273007851034296
[244355],0.010386293237154835
[244187],0.010637370464510227
[244395],0.013989260296656474
[244379],0.011891582071613352
[244363],0.017986573628305857
[55883, 244363],0.011130278091470052
[84531],0.013805388964682924
[81323],0.012702102567149091
[244463],0.010806678650169413
[80891],0.010826623895339647
[83111],0.011965714822141704
[244435],0.013265426353875821
[244431],0.021341781415924115
[81747],0.012094200773369208
[79707],0.01451662933498221
[79291],0.017509023821450212
[81007],0.012731755622284017
[56601],0.017353281414820565
[248185],0.012138015674494507
[228819],0.013715453751692048
[81551],0.026962291025523482
[81547],0.01044538569414775
[56629],0.011481935354835193
[88503],0.020717400805210652
[250323],0.01123650015695881
[250271],0.013823531650777071
[55319, 250271],0.012935202597442495
[55387, 250271],0.012416199296489181
[81023],0.029264607519125123
[250359],0.01588514626354759
[250475],0.015951024405232547
[79427],0.01564362975078844
[250415],0.03870201235084606
[56621],0.013934603445330797
[250539],0.021096546380632554
[250367],0.013906130473360903
[250443],0.01238840816055443
[250531],0.01886163192070783
[56569],0.013847026112944518
[80339],0.010295680703037177
[56233],0.015074344700853648
[250419],0.025114931748171043
[79483],0.018283575407491596
[56269],0.017343790618442198
[244475],0.014865841164361536
[253749],0.014822020856990312
[55859, 253749],0.014822020856990312
[253541],0.0353614745416677
[253685],0.013097983444799637
[253605],0.023866038778644634
[55291, 253605],0.010699550436534786
[55339, 253605],0.011330970410612037
[55267, 253605],0.013133835036629751
[253605, 253613],0.016038178994241876
[55271, 253605],0.010889928555191674
[55351, 253605],0.013693528067599117
[55315, 253605],0.01099805547923998
[55287, 253605],0.011104959445199855
[253613],0.020537971551225297
[55315, 253613],0.011575986758705564
[55295, 253613],0.012574991574808006
[253613, 253617],0.012344752404118031
[55339, 253613],0.013424091944333917
[55335, 253613],0.012017236810499795
[253617],0.01331758999368209
[55335, 253617],0.010489174005201192
[80831],0.01422517903768877
[253733],0.02122688074051496
[228915],0.010840946454663323
[87919],0.010259169874606813
[82331],0.011907171132922285
[88407],0.019903293357004224
[253561],0.01748950267994347
[270057],0.010005316719540835
[55447, 270057],0.010005316719540835
[55387, 270057],0.010005316719540835
[55271, 270057],0.010005316719540835
[88331],0.022626021473686104
[229163],0.02115359202635429
[271647],0.013649388036645916
[55347],0.011444240678964372
[55315, 55323, 55347],0.0145299596247048
[55291, 55327, 55347],0.010059294024850018
[55295, 55323, 55347],0.010867285288168058
[55295, 55315, 55347],0.011444240678964372
[55347, 270057],0.011444240678964372
[55339, 55347],0.01032402972409536
[271683],0.010087530275186753
[272015],0.011487771062707668
[272023],0.012978149468801024
[285329],0.011181396532021834
[272039],0.01508887299918628
[285397],0.010389902269463583
[285557],0.010892724474130984
[272043],0.022092047804241427
[271575],0.011784944955483016
[272167],0.01699770834550836
[87891],0.012227790985947087
[285653],0.011216613527514534
[271583],0.011886237875848719
[285349],0.030629154925056558
[55851],0.019158183850908478
[55843, 55851],0.011414992982705154
[55267, 55851],0.012455458976023678
[271731],0.014811636691903813
[272031],0.012766679818924917
[285373],0.012920884862705222
[272103],0.01619279319083124
[291033],0.012498327439380227
[284691],0.013347291194267972
[271483],0.013368675135908751
[288803],0.012745265091786221
[271559],0.018468058423326984
[271631],0.013556921912640182
[87839],0.022045827854926325
[271671],0.011381753399298597
[314889],0.012941539814694666
[306185],0.010074113239274745
[305957],0.022947755037724782
[314829],0.012302332826121852
[55843, 314829],0.010418698930494357
[55859, 314829],0.012302332826121852
[305497],0.015370231262766735
[305733],0.014441717154706425
[305517],0.011761763741695795
[305409],0.015982506495475956
[55367, 305409],0.014171233532044792
[306045],0.010305222503842665
[305433],0.011625330223008571
[305953],0.015801817707008857
[305833],0.010049400566004394
[314853],0.011026515131371513
[314861],0.015154822453789097
[305809],0.012944101911493592
[303725],0.014824332235438257
[306369],0.010915738650391128
[305781],0.01257197298765712
[314187],0.025899745351034068
[305861],0.010751780471965584
[306101],0.011731138582967116
[306129],0.012285656186616777
[305933],0.013312843102455972
[314809],0.015376272878854604
[321277],0.011137603377929569
[84459],0.030844153233298973
[306305],0.015992112477698963
[305713],0.01148167093457518
[326075],0.012184350982932853
[326055],0.012250156912177124
[325847],0.014763009807430255
[329829],0.01820794771061645
[329821],0.010313833324584375
